zip_code,bedrooms,market_rate
30157,2,1437
30157,2,1842
30157,2,1535
30160,2,1950
30160,2,1782
30160,2,1764
30160,2,2166
30160,2,2385
30160,2,2165
30160,2,1862
30161,2,1200
30161,2,1200
30161,2,1250
30161,2,2100
30161,2,1500
30161,2,1300
30161,2,1100
30161,2,1175
30161,2,1230
30161,2,1698
30161,2,850
30161,2,1100
30161,2,1100
30161,2,2300
30164,2,1175
30164,2,1230
30164,2,1200
30164,2,1250
30164,2,2300
30164,2,1900
30164,2,1500
30168,2,1329
30168,2,1525
30168,2,1489
30168,2,1380
30168,2,1200
30168,2,1850
30168,2,1300
30168,2,1662
30168,2,1815
30168,2,1525
30168,2,1297
30168,2,1489
30168,2,1460
30168,2,1386
30169,2,1995
30169,2,1599
30169,2,1335
30169,2,1334
30169,2,1800
30169,2,2850
30169,2,1700
30170,2,700
30170,2,700
30171,2,1400
30171,2,1665
30171,2,1490
30171,2,1765
30171,2,1250
30171,2,2100
30171,2,1900
30175,2,1200
30175,2,1200
30175,2,2700
30175,2,2100
30175,2,1850
30175,2,3300
30175,2,1550
30175,2,1550
30175,2,1750
30178,2,1725
30178,2,1760
30178,2,1665
30178,2,1795
30178,2,1490
30178,2,1765
30178,2,1075
30179,2,1275
30179,2,1350
30179,2,1735
30179,2,1600
30179,2,1150
30179,2,1250
30179,2,1275
30179,2,1195
30180,2,1735
30180,2,2600
30180,2,1450
30180,2,1700
30180,2,1350
30180,2,1799
30180,2,1475
30180,2,1275
30180,2,1200
30180,2,1250
30180,2,1700
30182,2,1600
30182,2,1335
30182,2,995
30182,2,1400
30182,2,1049
30182,2,1295
30182,2,1295
30183,2,1600
30183,2,2500
30183,2,1599
30183,2,1335
30183,2,1700
30183,2,2200
30184,2,1700
30184,2,1735
30184,2,1819
30184,2,1514
30184,2,1607
30184,2,1725
30184,2,1529
30184,2,1529
30185,2,1357
30185,2,1833
30185,2,1825
30185,2,1326
30185,2,1225
30185,2,1395
30185,2,1025
30187,2,1490
30187,2,1444
30187,2,1735
30187,2,1311
30187,2,1400
30187,2,2600
30187,2,1295
30188,2,1921
30188,2,1671
30188,2,1913
30188,2,1999
30188,2,1795
30188,2,1500
30188,2,2045
30188,2,2109
30188,2,2074
30188,2,1735
30188,2,1768
30188,2,1508
30188,2,1745
30188,2,1607
30189,2,2045
30189,2,1255
30189,2,1600
30189,2,1925
30189,2,2109
30189,2,1735
30189,2,1768
30189,2,1508
30189,2,1745
30189,2,1514
30189,2,1607
30212,2,1295
30212,2,975
30212,2,1300
30212,2,850
30212,2,950
30212,2,1100
30212,2,1200
30213,2,2100
30213,2,1999
30213,2,1571
30213,2,1737
30213,2,1929
30213,2,1325
30213,2,1500
30213,2,1650
30213,2,1550
30213,2,1645
30213,2,2111
30213,2,1856
30213,2,1797
30213,2,2300
30214,2,2368
30214,2,3199
30214,2,1575
30214,2,3800
30214,2,3600
30214,2,4500
30214,2,5000
30214,2,1233
30214,2,2100
30214,2,1340
30214,2,1999
30214,2,1690
30214,2,1571
30214,2,1499
30215,2,1350
30215,2,1895
30215,2,1300
30215,2,1195
30215,2,1675
30215,2,1400
30215,2,1195
30215,2,1529
30215,2,1915
30215,2,1591
30215,2,1250
30215,2,1622
30215,2,2368
30215,2,2000
30217,2,1390
30217,2,1475
30217,2,1305
30217,2,1299
30217,2,1025
30217,2,895
30217,2,1800
30220,2,1600
30220,2,1500
30220,2,1500
30220,2,1675
30223,2,1295
30223,2,975
30223,2,850
30223,2,950
30223,2,1100
30223,2,1200
30223,2,1450
30223,2,1751
30223,2,1750
30223,2,1300
30223,2,1300
30223,2,1250
30223,2,1500
30223,2,1300
30224,2,1300
30224,2,800
30224,2,800
30224,2,1399
30224,2,1295
30224,2,975
30224,2,850
30224,2,950
30224,2,1100
30224,2,1200
30224,2,1450
30228,2,1268
30228,2,1340
30228,2,1540
30228,2,1750
30228,2,1250
30228,2,1449
30228,2,1300
30228,2,1320
30228,2,2099
30228,2,1475
30228,2,1941
30228,2,1753
30228,2,1650
30228,2,1749
30230,2,1500
30230,2,1475
30230,2,1390
30230,2,1475
30230,2,1305
30230,2,1359
30230,2,1299
30230,2,1495
30233,2,1195
30233,2,1550
30233,2,1195
30233,2,1195
30233,2,895
30233,2,1320
30233,2,1999
30233,2,1475
30233,2,1810
30233,2,1753
30233,2,1675
30233,2,1650
30234,2,1250
30234,2,1195
30234,2,1550
30234,2,1195
30234,2,1195
30234,2,895
30236,2,1233
30236,2,1690
30236,2,1649
30236,2,1233
30236,2,1348
30236,2,1161
30236,2,1045
30236,2,1522
30236,2,1268
30236,2,2099
30236,2,1340
30236,2,1499
30236,2,1733
30236,2,1941
30237,2,1233
30237,2,1690
30237,2,1499
30237,2,1733
30237,2,1649
30237,2,1233
30237,2,1429
30238,2,1337
30238,2,1370
30238,2,1225
30238,2,1225
30238,2,1350
30238,2,1195
30238,2,1400
30238,2,1268
30238,2,1340
30238,2,1690
30238,2,1499
30238,2,1733
30238,2,1540
30238,2,1649
30240,2,1475
30240,2,1044
30240,2,1295
30240,2,1025
30240,2,1085
30240,2,985
30240,2,1800
30240,2,1475
30240,2,1390
30240,2,1475
30240,2,1305
30240,2,1359
30240,2,1299
30240,2,1510
30248,2,1751
30248,2,1320
30248,2,2099
30248,2,1475
30248,2,1810
30248,2,1753
30248,2,1675
30248,2,1633
30250,2,1268
30250,2,1340
30250,2,1540
30250,2,1250
30250,2,1449
30250,2,2000
30250,2,1500
30252,2,1535
30252,2,2200
30252,2,1400
30252,2,1697
30252,2,1697
30252,2,1795
30252,2,1320
30252,2,1604
30252,2,1999
30252,2,1475
30252,2,1810
30252,2,1753
30252,2,1460
30253,2,1320
30253,2,2099
30253,2,1475
30253,2,1810
30253,2,1941
30253,2,1753
30253,2,1675
30253,2,1999
30253,2,1291
30253,2,1751
30253,2,1258
30253,2,1885
30253,2,1186
30253,2,1750
30257,2,995
30257,2,850
30257,2,850
30257,2,895
30257,2,1400
30257,2,800
30257,2,800
30258,2,1050
30258,2,1195
30259,2,1600
30259,2,1500
30259,2,1675
30260,2,1522
30260,2,1499
30260,2,1733
30260,2,1429
30260,2,1275
30260,2,1370
30260,2,1075
30260,2,1233
30260,2,1690
30260,2,1649
30260,2,1233
30260,2,1291
30260,2,1239
30260,2,1100
30263,2,1357
30263,2,1833
30263,2,1495
30263,2,1500
30263,2,1550
30263,2,1825
30263,2,1225
30263,2,2021
30263,2,1630
30263,2,1532
30263,2,1250
30263,2,1475
30263,2,1320
30263,2,1450
30265,2,2021
30265,2,1630
30265,2,1532
30265,2,1475
30265,2,1326
30265,2,1625
30265,2,1795
30265,2,1357
30265,2,1833
30265,2,1495
30265,2,1250
30265,2,1500
30265,2,1550
30265,2,1825
30266,2,1300
30266,2,850
30266,2,895
30266,2,800
30266,2,800
30266,2,1300
30268,2,1250
30268,2,1195
30268,2,1295
30268,2,1295
30268,2,4500
30268,2,4000
30268,2,1295
30268,2,2100
30268,2,1999
30268,2,1571
30268,2,2111
30268,2,2300
30268,2,1737
30268,2,1929
30269,2,1529
30269,2,1915
30269,2,1591
30269,2,1622
30269,2,1609
30269,2,2000
30269,2,1600
30269,2,2368
30269,2,1795
30269,2,3199
30269,2,3800
30269,2,3600
30269,2,5000
30269,2,3500
30271,2,1357
30271,2,2021
30271,2,1833
30271,2,1495
30271,2,1630
30271,2,1500
30271,2,1550
30273,2,1700
30273,2,1649
30273,2,1233
30273,2,1291
30273,2,1258
30273,2,1186
30273,2,1409
30273,2,1192
30274,2,1100
30274,2,1280
30274,2,1250
30274,2,1088
30274,2,1345
30274,2,1415
30274,2,1295
30274,2,1233
30274,2,1399
30274,2,1321
30274,2,1481
30274,2,1239
30274,2,1456
30274,2,1169
30275,2,1300
30276,2,1529
30276,2,2021
30276,2,1495
30276,2,1915
30276,2,1630
30276,2,1532
30276,2,1475
30277,2,3200
30277,2,2100
30277,2,1999
30277,2,1529
30277,2,1571
30277,2,2300
30277,2,1737
30277,2,1915
30281,2,1999
30281,2,1291
30281,2,1258
30281,2,1885
30281,2,1186
30281,2,1379
30281,2,1409
30281,2,1522
30281,2,1320
30281,2,1300
30281,2,1268
30281,2,2099
30281,2,1340
30281,2,1300
30287,2,1233
30287,2,1522
30287,2,1690
30287,2,1499
30287,2,1733
30287,2,1649
30287,2,1233
30288,2,1100
30288,2,1300
30288,2,1300
30288,2,1300
30288,2,1275
30288,2,1000
30288,2,1149
30288,2,1078
30290,2,1750
30290,2,2100
30290,2,1999
30290,2,1571
30290,2,1737
30290,2,1591
30290,2,1500
30290,2,1622
30291,2,2300
30291,2,1250
30291,2,1333
30291,2,1191
30291,2,1500
30291,2,1745
30291,2,1425
30291,2,2100
30291,2,1999
30291,2,1571
30291,2,2111
30291,2,1737
30291,2,1125
30291,2,1325
30292,2,1295
30292,2,1300
30292,2,850
30292,2,1100
30292,2,1200
30292,2,1450
30292,2,695
30294,2,1790
30294,2,1790
30294,2,1850
30294,2,1600
30294,2,1340
30294,2,1233
30294,2,1522
30294,2,1300
30294,2,1300
30294,2,1915
30294,2,1499
30294,2,1733
30296,2,1456
30296,2,1169
30296,2,1550
30296,2,2250
30296,2,1750
30296,2,1399
30296,2,1321
30296,2,1481
30296,2,1250
30296,2,1100
30296,2,1280
30296,2,1250
30297,2,1239
30297,2,1095
30297,2,1300
30297,2,1425
30297,2,1100
30297,2,994
30297,2,1325
30297,2,1233
30297,2,1522
30297,2,1690
30297,2,1499
30297,2,1733
30297,2,1797
30297,2,1321
30298,2,1233
30298,2,1522
30298,2,1499
30298,2,1733
30298,2,1649
30298,2,1239
30298,2,1100
30301,2,1550
30301,2,1797
30301,2,1399
30301,2,1321
30301,2,2599
30301,2,1481
30301,2,1239
30302,2,2230
30302,2,2488
30302,2,3843
30302,2,1395
30302,2,2250
30302,2,2356
30302,2,2045
30303,2,1695
30303,2,2152
30303,2,2250
30303,2,1900
30303,2,3099
30303,2,2600
30303,2,2100
30303,2,2250
30303,2,1597
30303,2,2100
30303,2,2200
30303,2,1804
30303,2,1913
30303,2,1525
30305,2,2341
30305,2,1868
30305,2,2365
30305,2,3785
30305,2,4193
30305,2,2118
30305,2,2175
30306,2,1300
30306,2,1495
30306,2,2000
30306,2,3234
30306,2,2100
30306,2,2900
30306,2,2200
30306,2,2488
30306,2,2250
30306,2,1606
30306,2,2356
30306,2,2632
30306,2,2760
30306,2,2945
30307,2,2488
30307,2,2839
30307,2,1250
30307,2,1470
30307,2,1936
30307,2,2443
30307,2,1700
30308,2,2250
30308,2,2760
30308,2,2641
30308,2,2751
30308,2,2378
30308,2,2489
30308,2,3299
30309,2,2632
30309,2,2945
30309,2,1999
30309,2,2580
30309,2,2939
30309,2,3112
30309,2,1675
30310,2,1975
30310,2,1525
30310,2,2249
30310,2,1595
30310,2,2300
30310,2,1400
30310,2,1795
30311,2,1699
30311,2,1305
30311,2,950
30311,2,1650
30311,2,1350
30311,2,1195
30311,2,1595
30311,2,3843
30311,2,1650
30311,2,1550
30311,2,1645
30311,2,2599
30311,2,1534
30311,2,2317
30312,2,2356
30312,2,2335
30312,2,1494
30312,2,2086
30312,2,1645
30312,2,1498
30312,2,1725
30313,2,1597
30313,2,2100
30313,2,2200
30313,2,2441
30313,2,1936
30313,2,2499
30313,2,3750
30313,2,3843
30313,2,2632
30313,2,2550
30313,2,2195
30313,2,2378
30313,2,1945
30313,2,2580
30314,2,1035
30314,2,2205
30314,2,1135
30314,2,1168
30314,2,2000
30314,2,1650
30314,2,1500
30315,2,2230
30315,2,2395
30315,2,1804
30315,2,1192
30315,2,1975
30315,2,1855
30315,2,975
30316,2,1300
30316,2,1300
30316,2,2045
30316,2,1915
30316,2,2145
30316,2,1550
30316,2,1954
30317,2,1395
30317,2,1675
30317,2,1250
30317,2,2020
30317,2,1330
30317,2,2595
30317,2,2217
30317,2,2488
30317,2,2250
30317,2,2356
30317,2,2045
30317,2,2760
30317,2,2641
30317,2,2751
30318,2,3843
30318,2,2550
30318,2,2195
30318,2,2525
30318,2,1534
30318,2,1955
30318,2,2055
30319,2,3206
30319,2,2875
30319,2,2514
30319,2,2725
30319,2,1846
30319,2,1648
30319,2,1580
30319,2,2435
30319,2,1620
30319,2,2299
30319,2,2094
30319,2,1606
30319,2,2148
30319,2,2135
30320,2,1650
30320,2,1550
30320,2,1797
30320,2,1399
30320,2,1321
30320,2,2599
30320,2,1481
30321,2,1550
30321,2,1797
30321,2,1399
30321,2,1321
30321,2,2599
30321,2,1481
30321,2,1239
30322,2,1395
30322,2,2250
30322,2,1395
30322,2,4019
30322,2,1995
30324,2,1606
30324,2,1753
30324,2,1350
30324,2,1589
30324,2,1726
30324,2,1647
30324,2,1595
30325,2,2230
30325,2,2488
30325,2,3843
30325,2,1395
30325,2,2250
30325,2,2356
30325,2,2045
30326,2,2435
30326,2,2131
30326,2,2069
30326,2,2363
30326,2,2191
30326,2,2070
30326,2,1825
30326,2,2725
30326,2,2341
30326,2,1846
30326,2,1648
30326,2,2118
30326,2,2175
30326,2,2649
30327,2,1720
30327,2,1845
30327,2,1414
30327,2,3200
30327,2,2000
30327,2,2000
30327,2,4860
30327,2,2110
30327,2,1730
30327,2,1800
30327,2,2341
30327,2,1679
30327,2,2210
30327,2,2280
30328,2,2029
30328,2,1475
30328,2,1696
30328,2,1425
30328,2,2087
30328,2,2441
30328,2,1636
30328,2,3206
30328,2,2514
30328,2,1535
30328,2,1435
30328,2,1730
30328,2,1800
30328,2,1679
30329,2,1620
30329,2,2135
30329,2,1610
30329,2,1638
30329,2,1876
30329,2,2409
30329,2,1401
30329,2,2875
30329,2,2435
30329,2,2725
30329,2,2544
30329,2,1846
30329,2,2458
30329,2,1606
30331,2,1645
30331,2,1856
30331,2,1634
30331,2,1384
30331,2,1300
30331,2,2049
30331,2,1325
30331,2,1650
30331,2,1699
30331,2,2111
30331,2,1350
30331,2,1399
30331,2,1633
30331,2,1534
30333,2,2875
30333,2,2435
30333,2,2488
30333,2,2725
30333,2,2544
30333,2,2341
30333,2,1846
30334,2,1926
30336,2,1533
30336,2,1699
30336,2,1645
30336,2,1856
30336,2,1534
30336,2,1955
30336,2,1329
30336,2,1662
30337,2,1650
30337,2,1206
30337,2,1200
30337,2,1379
30337,2,1200
30337,2,1800
30337,2,1650
30337,2,1550
30337,2,1645
30337,2,1797
30337,2,2599
30337,2,1520
30337,2,1199
30337,2,1641
30338,2,2094
30338,2,1621
30338,2,1495
30338,2,1670
30338,2,1744
30338,2,1431
30338,2,1646
30338,2,3206
30338,2,1535
30338,2,1435
30338,2,1374
30338,2,1965
30338,2,2299
30338,2,2148
30339,2,2110
30339,2,1679
30339,2,2280
30339,2,1350
30339,2,1733
30339,2,1539
30339,2,2006
30339,2,1800
30339,2,2299
30339,2,2065
30339,2,2210
30339,2,1931
30339,2,1555
30339,2,1400
30340,2,1655
30340,2,1599
30340,2,1450
30340,2,1810
30340,2,1398
30340,2,1460
30340,2,1400
30340,2,1374
30340,2,1965
30340,2,2325
30340,2,1417
30340,2,1450
30340,2,2179
30340,2,2050
30341,2,1965
30341,2,1911
30341,2,1450
30341,2,2179
30341,2,2050
30341,2,1500
30341,2,1453
30341,2,3206
30341,2,2875
30341,2,2514
30341,2,2725
30341,2,1374
30341,2,1655
30341,2,1846
30342,2,1730
30342,2,1349
30342,2,1849
30342,2,1927
30342,2,1298
30342,2,1801
30342,2,1540
30342,2,3206
30342,2,2875
30342,2,2435
30342,2,2725
30342,2,2341
30342,2,1846
30342,2,2299
30343,2,2230
30343,2,2488
30343,2,3843
30343,2,4643
30343,2,1395
30343,2,2250
30343,2,1606
30344,2,1550
30344,2,1199
30344,2,1641
30344,2,1275
30344,2,1850
30344,2,1300
30344,2,1600
30345,2,1442
30345,2,1345
30345,2,1488
30345,2,1535
30345,2,1740
30345,2,2350
30345,2,1500
30345,2,2875
30345,2,1620
30345,2,1450
30345,2,1610
30345,2,1500
30345,2,1755
30345,2,1825
30346,2,2299
30346,2,2148
30346,2,1435
30346,2,1542
30346,2,2110
30346,2,1784
30346,2,1804
30346,2,3206
30346,2,2094
30346,2,2029
30346,2,1696
30346,2,1495
30346,2,2087
30346,2,1723
30349,2,2111
30349,2,1399
30349,2,1321
30349,2,1481
30349,2,1125
30349,2,1520
30349,2,1795
30349,2,1233
30349,2,2100
30349,2,1650
30349,2,1999
30349,2,1550
30349,2,1690
30349,2,1645
30350,2,1535
30350,2,1435
30350,2,1480
30350,2,1475
30350,2,1794
30350,2,1450
30350,2,1073
30354,2,1797
30354,2,2599
30354,2,1078
30354,2,1400
30354,2,2200
30354,2,1350
30354,2,1045
30354,2,1300
30354,2,1300
30354,2,1650
30354,2,1550
30354,2,1305
30354,2,1100
30354,2,1275
30355,2,2875
30355,2,2514
30355,2,2435
30355,2,2725
30355,2,2341
30355,2,3843
30355,2,4643
30356,2,3206
30356,2,2514
30356,2,1535
30356,2,1435
30356,2,1730
30356,2,1795
30356,2,1965
30357,2,2488
30357,2,2341
30357,2,3843
30357,2,4643
30357,2,1395
30357,2,2250
30357,2,1606
30358,2,3206
30358,2,2514
30358,2,1535
30358,2,1435
30358,2,1730
30358,2,1800
30358,2,2299
30359,2,2875
30359,2,2514
30359,2,2435
30359,2,2725
30359,2,1846
30359,2,1620
30359,2,1606
30360,2,1374
30360,2,1275
30360,2,2085
30360,2,1640
30360,2,1500
30360,2,4000
30360,2,1655
30360,2,1965
30360,2,1417
30360,2,1599
30360,2,2179
30360,2,1245
30360,2,2050
30361,2,2488
30361,2,2341
30361,2,3843
30361,2,4643
30361,2,1395
30361,2,2250
30361,2,1606
30362,2,2514
30362,2,1374
30362,2,1655
30362,2,1965
30362,2,1911
30362,2,1417
30362,2,1450
30363,2,1945
30363,2,1859
30363,2,2169
30363,2,2050
30363,2,1845
30363,2,2150
30363,2,4000
30363,2,2632
30363,2,1999
30363,2,2550
30363,2,2195
30363,2,2580
30363,2,2015
30363,2,1999
30364,2,1650
30364,2,1550
30364,2,1645
30364,2,1797
30364,2,2599
30364,2,1305
30364,2,2395
30366,2,3206
30366,2,2875
30366,2,2514
30366,2,2725
30366,2,1374
30366,2,1846
30366,2,1965
30368,2,1550
30368,2,1797
30368,2,1399
30368,2,1321
30368,2,2599
30368,2,1481
30368,2,1239
30377,2,3843
30377,2,4643
30377,2,2250
30377,2,2356
30377,2,2045
30377,2,2632
30377,2,2760
30380,2,1550
30380,2,1797
30380,2,1399
30380,2,1321
30380,2,2599
30380,2,1481
30380,2,1239
30385,2,1650
30385,2,1550
30385,2,1645
30385,2,1797
30385,2,2599
30385,2,1305
30385,2,2395
30388,2,1550
30388,2,1797
30388,2,1399
30388,2,1321
30388,2,2599
30388,2,1481
30388,2,1239
30396,2,1550
30396,2,1797
30396,2,1399
30396,2,1321
30396,2,2599
30396,2,1481
30396,2,1239
30398,2,1550
30398,2,1797
30398,2,1399
30398,2,1321
30398,2,2599
30398,2,1481
30398,2,1239
30506,2,1695
30506,2,1400
30506,2,1500
30506,2,1625
30506,2,1450
30506,2,1795
30506,2,2500
30506,2,1937
30506,2,1693
30506,2,2415
30506,2,2140
30506,2,2139
30506,2,1694
30506,2,1825
30515,2,1937
30515,2,2170
30515,2,2010
30515,2,2050
30515,2,1660
30515,2,1368
30515,2,2021
30517,2,1475
30517,2,1693
30517,2,2140
30517,2,1810
30517,2,1694
30517,2,1499
30517,2,1488
30517,2,1594
30518,2,1937
30518,2,2170
30518,2,2010
30518,2,2050
30518,2,1660
30518,2,1368
30518,2,2021
30518,2,2199
30518,2,2016
30518,2,2139
30518,2,1925
30518,2,2174
30518,2,1925
30518,2,2067
30519,2,1925
30519,2,2067
30519,2,1825
30519,2,1799
30519,2,1310
30519,2,1361
30519,2,1329
30519,2,1937
30519,2,2170
30519,2,2199
30519,2,2140
30519,2,1810
30519,2,1925
30519,2,2010
30533,2,1850
30533,2,2500
30533,2,1200
30533,2,1550
30533,2,1400
30533,2,1850
30533,2,1250
30533,2,1825
30533,2,1300
30533,2,1695
30533,2,1400
30533,2,1799
30533,2,1799
30533,2,1799
30534,2,1825
30534,2,1525
30534,2,1799
30534,2,1799
30534,2,1799
30534,2,1799
30534,2,1799
30534,2,2415
30534,2,1595
30534,2,1640
30534,2,1805
30534,2,1390
30534,2,1483
30534,2,1900
30536,2,1850
30536,2,1550
30536,2,1600
30536,2,3300
30536,2,1200
30536,2,1750
30536,2,2400
30536,2,1200
30536,2,1650
30540,2,1600
30540,2,3300
30540,2,2400
30540,2,1650
30540,2,2700
30540,2,2100
30540,2,2000
30540,2,1850
30540,2,1200
30540,2,1550
30540,2,1750
30548,2,2140
30548,2,1810
30548,2,1660
30548,2,1300
30548,2,1300
30548,2,1850
30548,2,1900
30548,2,1693
30548,2,1499
30548,2,1492
30548,2,1488
30548,2,1250
30548,2,1700
30548,2,1550
30620,2,1710
30620,2,2124
30620,2,1920
30620,2,1050
30620,2,975
30620,2,1350
30620,2,1535
30620,2,1350
30622,2,1750
30622,2,1850
30622,2,1600
30622,2,1760
30622,2,1795
30622,2,1661
30622,2,1604
30622,2,1359
30622,2,1324
30622,2,1310
30641,2,1720
30641,2,1600
30650,2,1900
30650,2,2200
30650,2,2300
30650,2,1965
30650,2,740
30650,2,580
30650,2,1720
30650,2,1450
30650,2,800
30650,2,1250
30650,2,1195
30650,2,1450
30650,2,1495
30655,2,1720
30655,2,1450
30655,2,800
30655,2,1495
30655,2,1495
30655,2,1950
30655,2,1950
30655,2,1760
30655,2,1650
30655,2,1799
30655,2,1750
30655,2,1600
30655,2,1195
30655,2,1450
30656,2,1450
30656,2,1425
30656,2,1300
30656,2,1720
30656,2,1710
30656,2,1799
30656,2,2124
30656,2,1920
30656,2,1450
30656,2,800
30666,2,1760
30666,2,1350
30666,2,1750
30666,2,1750
30666,2,1850
30666,2,1600
30666,2,1350
30680,2,2124
30680,2,1920
30680,2,1500
30680,2,1050
30680,2,1750
30680,2,975
30680,2,1350
30680,2,2140
30680,2,1810
30680,2,1710
30680,2,1250
30680,2,1660
30680,2,1350
30680,2,1750
30734,2,2500
30734,2,3500
30734,2,2100
30734,2,3300
31024,2,1750
31024,2,1000
31024,2,1075
31024,2,1075
31024,2,875
31024,2,925
31024,2,1075
31024,2,1350
31024,2,1240
31064,2,795
31064,2,895
31064,2,950
31064,2,1295
31064,2,1395
31064,2,1395
31064,2,1395
31106,2,2760
31106,2,2488
31106,2,2341
31106,2,1395
31106,2,1620
31106,2,2458
31106,2,2250
31107,2,2760
31107,2,2230
31107,2,2488
31107,2,3843
31107,2,1395
31107,2,2250
31107,2,1606
31119,2,3206
31119,2,2875
31119,2,2514
31119,2,2435
31119,2,2725
31119,2,1730
31119,2,2341
31126,2,2016
31126,2,1970
31126,2,1823
31126,2,1245
31126,2,1543
31126,2,1420
31126,2,1513
31131,2,1650
31131,2,1645
31131,2,1305
31131,2,1634
31131,2,1206
31131,2,1641
31131,2,1275
31139,2,2110
31139,2,1800
31139,2,2299
31139,2,1679
31139,2,2065
31139,2,2210
31139,2,2280
31141,2,1374
31141,2,1655
31141,2,1965
31141,2,2325
31141,2,1417
31141,2,1450
31141,2,1599
31145,2,1655
31145,2,2325
31145,2,1417
31145,2,1450
31145,2,1599
31145,2,1509
31145,2,2179
31146,2,3206
31146,2,2514
31146,2,1535
31146,2,1435
31146,2,1730
31146,2,1965
31146,2,2299
31150,2,1535
31150,2,1435
31150,2,3200
31150,2,1795
31150,2,2299
31150,2,2094
31150,2,2148
31156,2,3206
31156,2,1535
31156,2,1435
31156,2,1730
31156,2,2299
31156,2,2094
31156,2,2148
39901,2,3206
39901,2,2875
39901,2,2514
39901,2,2725
39901,2,1374
39901,2,1655
39901,2,1846
14001,2,1400
14001,2,975
14004,2,975
14004,2,2088
14004,2,1920
14004,2,1606
14004,2,1865
14004,2,2100
14004,2,1750
14004,2,1750
14006,2,1175
14006,2,1350
14006,2,1420
14009,2,950
14009,2,2995
14009,2,850
14010,2,1910
14010,2,1305
14010,2,1360
14010,2,1370
14010,2,1300
14010,2,1100
14010,2,1095
14013,2,1400
14025,2,1100
14026,2,1550
14026,2,1887
14027,2,1175
14027,2,1350
14030,2,950
14031,2,1300
14031,2,1200
14031,2,1750
14031,2,1750
14031,2,1940
14031,2,1887
14031,2,1874
14031,2,1789
14031,2,2310
14031,2,2195
14031,2,1730
14032,2,1940
14032,2,1789
14032,2,2310
14032,2,2195
14032,2,1927
14032,2,1300
14032,2,1200
14033,2,1100
14033,2,1250
14033,2,2350
14036,2,1400
14043,2,1887
14043,2,1274
14043,2,1100
14043,2,1250
14043,2,995
14043,2,1550
14043,2,1550
14043,2,1285
14043,2,975
14043,2,1285
14043,2,1350
14043,2,1400
14043,2,1300
14043,2,1150
14047,2,1420
14047,2,1300
14047,2,1450
14051,2,1789
14051,2,2195
14051,2,1927
14051,2,1295
14051,2,2550
14051,2,1750
14051,2,2550
14051,2,1940
14051,2,2310
14051,2,1595
14051,2,1590
14051,2,1000
14051,2,1500
14051,2,1395
14052,2,1200
14052,2,1600
14052,2,1850
14052,2,1340
14052,2,1180
14052,2,1606
14052,2,1285
14052,2,1285
14052,2,1274
14052,2,1100
14057,2,1420
14057,2,1100
14057,2,1300
14057,2,1450
14057,2,2350
14059,2,1606
14059,2,1200
14059,2,1340
14059,2,1180
14059,2,1285
14059,2,1274
14059,2,1100
14059,2,1400
14059,2,2295
14061,2,1175
14061,2,1350
14067,2,975
14067,2,950
14067,2,875
14067,2,950
14067,2,925
14067,2,1200
14068,2,2395
14068,2,1800
14068,2,1395
14068,2,1595
14068,2,2495
14068,2,1755
14068,2,1700
14068,2,1550
14068,2,1475
14068,2,1900
14072,2,1692
14072,2,1325
14072,2,4450
14072,2,1195
14072,2,2000
14072,2,2500
14072,2,1969
14072,2,2000
14072,2,1400
14072,2,1295
14072,2,1175
14072,2,1699
14072,2,1125
14075,2,1910
14075,2,1305
14075,2,1300
14075,2,1100
14075,2,1095
14075,2,1950
14075,2,1160
14075,2,1340
14075,2,1360
14075,2,1370
14075,2,1265
14075,2,1200
14075,2,1590
14075,2,1750
14080,2,1250
14081,2,1175
14081,2,1350
14081,2,800
14085,2,1420
14085,2,1910
14085,2,1300
14085,2,1450
14086,2,2088
14086,2,1920
14086,2,1500
14086,2,1150
14086,2,1865
14086,2,2100
14086,2,1100
14086,2,2400
14086,2,1887
14086,2,1874
14086,2,2310
14086,2,1730
14086,2,1639
14086,2,1180
14092,2,2200
14092,2,1760
14092,2,1300
14092,2,2100
14092,2,1100
14092,2,1500
14092,2,1100
14092,2,1500
14092,2,1500
14092,2,1400
14092,2,1250
14092,2,995
14092,2,1091
14094,2,1695
14094,2,975
14094,2,1025
14094,2,975
14094,2,1100
14094,2,1100
14094,2,1200
14094,2,1900
14094,2,2395
14094,2,1969
14094,2,1400
14094,2,1789
14094,2,2195
14094,2,1295
14095,2,1695
14095,2,975
14095,2,1025
14095,2,975
14095,2,1100
14095,2,1100
14095,2,1200
14098,2,850
14103,2,850
14103,2,1000
14105,2,1400
14107,2,2200
14107,2,1760
14107,2,2250
14107,2,1500
14107,2,2100
14107,2,1100
14107,2,1250
14110,2,1100
14110,2,2350
14111,2,1175
14111,2,1350
14120,2,1900
14120,2,1969
14120,2,1400
14120,2,1295
14120,2,1100
14120,2,2200
14120,2,1075
14120,2,2395
14120,2,1940
14120,2,1692
14120,2,1789
14120,2,1525
14120,2,2195
14120,2,1895
14127,2,1340
14127,2,1360
14127,2,1370
14127,2,1265
14127,2,1200
14127,2,1590
14127,2,1750
14127,2,1305
14127,2,1300
14127,2,1100
14127,2,1180
14127,2,1030
14127,2,1095
14127,2,1950
14131,2,1500
14131,2,1100
14131,2,995
14131,2,2500
14132,2,995
14132,2,1000
14132,2,1125
14132,2,1175
14132,2,1990
